,submit_time,duration,cpu,memory,job_id,task_id,instances_num,disk,priority
65,362492,16995,1,0,8691815,8691815,1,0,1
66,289198,20151,1,0,6239238,6239238,1,0,1
67,76946,9683,1,0,9432736,9432736,1,0,1
68,544507,9879,1,0,3926296,3926296,1,0,1
69,343796,11018,1,0,4161015,4161015,1,0,1
70,121361,7995,1,0,9010664,9010664,1,0,1
71,468007,9883,1,0,8143929,8143929,1,0,1
72,328894,15963,1,0,7394129,7394129,1,0,1
73,358518,20209,1,0,5539286,5539286,1,0,1
74,198590,10910,1,0,9588460,9588460,1,0,1
75,181925,15455,1,0,2182569,2182569,1,0,1
76,528588,11464,1,0,5690041,5690041,1,0,1
77,151164,13688,1,0,2184009,2184009,1,0,1
78,595722,8833,1,0,5342483,5342483,1,0,1
79,513,11482,1,0,6075418,6075418,1,0,1
80,350384,9362,1,0,3735705,3735705,1,0,1
81,331190,10840,1,0,2549107,2549107,1,0,1
82,88687,12513,1,0,7279637,7279637,1,0,1
83,373496,11801,1,0,1467460,1467460,1,0,1
84,532712,13386,1,0,2842911,2842911,1,0,1
85,181560,15916,1,0,9695253,9695253,1,0,1
86,562497,12416,1,0,5608956,5608956,1,0,1
87,494780,16093,1,0,6610318,6610318,1,0,1
88,386404,13080,1,0,2413048,2413048,1,0,1
89,75220,14908,1,0,220064,220064,1,0,1
90,373032,12247,1,0,6608789,6608789,1,0,1
91,228061,17271,1,0,9417293,9417293,1,0,1
92,459751,12699,1,0,6746179,6746179,1,0,1
93,128377,12362,1,0,5942000,5942000,1,0,1
94,339259,18300,1,0,5324206,5324206,1,0,1
95,123342,16144,1,0,7486295,7486295,1,0,1
96,363080,6533,1,0,8364852,8364852,1,0,1
97,225624,12902,1,0,9047676,9047676,1,0,1
98,48425,15966,1,0,6639664,6639664,1,0,1
99,592613,15406,1,0,2362522,2362522,1,0,1
100,100729,10900,1,0,7728358,7728358,1,0,1
101,299140,12746,1,0,1789470,1789470,1,0,1
102,150174,8783,1,0,6185904,6185904,1,0,1
103,25990,10955,1,0,1312466,1312466,1,0,1
104,551509,9867,1,0,5544382,5544382,1,0,1
105,207304,5174,1,0,5146397,5146397,1,0,1
106,17723,8880,1,0,2179374,2179374,1,0,1
107,564823,12189,1,0,5731592,5731592,1,0,1
108,35579,6690,1,0,4799674,4799674,1,0,1
109,244420,10070,1,0,5313402,5313402,1,0,1
110,150634,14719,1,0,7236028,7236028,1,0,1
111,338422,16792,1,0,6371034,6371034,1,0,1
112,561427,11181,1,0,235736,235736,1,0,1
113,133013,13671,1,0,1297805,1297805,1,0,1
114,159680,13255,1,0,9642770,9642770,1,0,1
115,447016,14075,1,0,5762453,5762453,1,0,1
116,58791,18241,1,0,8589693,8589693,1,0,1
117,38979,10883,1,0,7147351,7147351,1,0,1
118,546701,9895,1,0,5846215,5846215,1,0,1
119,333630,5293,1,0,282150,282150,1,0,1
120,540555,10374,1,0,9887774,9887774,1,0,1
121,344921,11546,1,0,3523588,3523588,1,0,1
122,387708,10840,1,0,361590,361590,1,0,1
123,469485,17280,1,0,1649234,1649234,1,0,1
124,270628,14058,1,0,6001782,6001782,1,0,1
125,377273,6448,1,0,8990469,8990469,1,0,1
126,217641,4973,1,0,2059779,2059779,1,0,1
127,149713,13849,1,0,2789095,2789095,1,0,1
128,47127,13830,1,0,3736285,3736285,1,0,1
129,11672,3641,1,0,9349182,9349182,1,0,1
130,146559,14930,1,0,2468517,2468517,1,0,1
131,295739,9636,1,0,8461383,8461383,1,0,1
132,50498,10033,1,0,5781594,5781594,1,0,1
133,476889,17394,1,0,5090174,5090174,1,0,1
134,49205,16625,1,0,3746888,3746888,1,0,1
135,259865,16802,1,0,9571451,9571451,1,0,1
136,296152,10683,1,0,3718525,3718525,1,0,1
137,186333,14580,1,0,3153143,3153143,1,0,1
138,91257,15350,1,0,1723151,1723151,1,0,1
139,361310,12337,1,0,5540893,5540893,1,0,1
140,413031,15422,1,0,5622021,5622021,1,0,1
141,278413,9362,1,0,8244811,8244811,1,0,1
142,453211,13431,1,0,438484,438484,1,0,1
143,509839,10374,1,0,1125285,1125285,1,0,1
144,231100,11065,1,0,2899977,2899977,1,0,1
145,243208,12672,1,0,2827026,2827026,1,0,1
146,500052,14184,1,0,5788531,5788531,1,0,1
147,396402,10979,1,0,2723238,2723238,1,0,1
148,421241,13158,1,0,1096328,1096328,1,0,1
149,325839,10772,1,0,3881971,3881971,1,0,1
150,265050,7716,1,0,9918409,9918409,1,0,1
151,100347,5757,1,0,8429397,8429397,1,0,1
152,347412,12160,1,0,1662910,1662910,1,0,1
153,361709,9971,1,0,5658186,5658186,1,0,1
154,575421,12072,1,0,2708131,2708131,1,0,1
155,471416,15227,1,0,3097981,3097981,1,0,1
156,570680,8250,1,0,4767588,4767588,1,0,1
157,391584,12549,1,0,3112504,3112504,1,0,1
158,593271,19079,1,0,5801682,5801682,1,0,1
159,513243,12386,1,0,5798717,5798717,1,0,1
160,336787,12339,1,0,6595704,6595704,1,0,1
161,259122,9886,1,0,646154,646154,1,0,1
162,453348,11022,1,0,2650082,2650082,1,0,1
163,596728,6769,1,0,3740442,3740442,1,0,1
164,544807,9393,1,0,9936186,9936186,1,0,1
165,191499,11548,1,0,6869837,6869837,1,0,1
166,140279,12924,1,0,367261,367261,1,0,1
167,34156,7356,1,0,6689130,6689130,1,0,1
168,52345,8001,1,0,6117587,6117587,1,0,1
169,144862,12963,1,0,4503768,4503768,1,0,1
170,32882,9498,1,0,3330776,3330776,1,0,1
171,565687,7733,1,0,1270025,1270025,1,0,1
172,349967,7783,1,0,2528899,2528899,1,0,1
173,14683,13847,1,0,2487577,2487577,1,0,1
174,66512,8471,1,0,3790435,3790435,1,0,1
175,432220,14420,1,0,7328317,7328317,1,0,1
176,519627,10695,1,0,3184805,3184805,1,0,1
177,601483,10899,1,0,4850822,4850822,1,0,1
178,64618,16220,1,0,7942264,7942264,1,0,1
179,272480,14758,1,0,5970188,5970188,1,0,1
180,98862,11867,1,0,1484425,1484425,1,0,1
181,134559,18829,1,0,7531347,7531347,1,0,1
182,159888,7220,1,0,6802098,6802098,1,0,1
183,126231,10825,1,0,7649280,7649280,1,0,1
184,161444,9498,1,0,356742,356742,1,0,1
185,579354,9031,1,0,1110906,1110906,1,0,1
186,487179,14049,1,0,5866997,5866997,1,0,1
187,131214,14121,1,0,4024326,4024326,1,0,1
188,466045,13037,1,0,7160705,7160705,1,0,1
189,574141,15206,1,0,9758359,9758359,1,0,1
190,144075,13330,1,0,3236039,3236039,1,0,1
191,54316,15473,1,0,6358179,6358179,1,0,1
192,512430,11429,1,0,8627172,8627172,1,0,1
193,440730,10347,1,0,5214570,5214570,1,0,1
194,530496,13736,1,0,5931126,5931126,1,0,1
195,6092,6982,1,0,5243410,5243410,1,0,1
196,282888,6041,1,0,1584001,1584001,1,0,1
197,536798,16052,1,0,2370499,2370499,1,0,1
198,191237,11066,1,0,1426169,1426169,1,0,1
199,441657,12811,1,0,2178132,2178132,1,0,1
200,70868,14349,1,0,9784893,9784893,1,0,1
201,13100,10730,1,0,4166994,4166994,1,0,1
202,332453,12805,1,0,54446,54446,1,0,1
203,422828,9251,1,0,5554924,5554924,1,0,1
204,526063,11533,1,0,9886409,9886409,1,0,1
205,308813,9009,1,0,6729973,6729973,1,0,1
206,11332,6183,1,0,1700439,1700439,1,0,1
207,430277,13056,1,0,4297618,4297618,1,0,1
208,66293,12654,1,0,6932067,6932067,1,0,1
209,35747,8739,1,0,9726849,9726849,1,0,1
210,430791,13602,1,0,3270394,3270394,1,0,1
211,26016,10524,1,0,6883537,6883537,1,0,1
212,229742,11241,1,0,2764984,2764984,1,0,1
213,440372,10339,1,0,6811951,6811951,1,0,1
214,320026,9377,1,0,7611209,7611209,1,0,1
215,288621,13008,1,0,2309774,2309774,1,0,1
216,205775,10791,1,0,5978764,5978764,1,0,1
217,423300,11807,1,0,9565588,9565588,1,0,1
218,45847,11824,1,0,2987778,2987778,1,0,1
219,368401,12203,1,0,6963585,6963585,1,0,1
220,283173,17518,1,0,2914987,2914987,1,0,1
221,322961,7403,1,0,2745083,2745083,1,0,1
222,154948,14164,1,0,3198986,3198986,1,0,1
223,159726,10652,1,0,4638282,4638282,1,0,1
224,444577,13729,1,0,5886005,5886005,1,0,1
225,98163,12588,1,0,3900125,3900125,1,0,1
226,42948,2776,1,0,6071831,6071831,1,0,1
227,48885,11137,1,0,9256856,9256856,1,0,1
228,544210,7769,1,0,2425683,2425683,1,0,1
229,464837,9172,1,0,7896951,7896951,1,0,1
230,443572,6153,1,0,9507957,9507957,1,0,1
231,39999,18570,1,0,6758603,6758603,1,0,1
232,502731,12027,1,0,75945,75945,1,0,1
233,378279,12073,1,0,3022465,3022465,1,0,1
234,542362,14775,1,0,7866326,7866326,1,0,1
235,578524,12351,1,0,7479122,7479122,1,0,1
236,102173,15361,1,0,3218328,3218328,1,0,1
237,584296,10208,1,0,1954244,1954244,1,0,1
238,298001,11490,1,0,9490828,9490828,1,0,1
239,103752,15770,1,0,1449931,1449931,1,0,1
240,340744,9845,1,0,7357145,7357145,1,0,1
241,529718,11355,1,0,355772,355772,1,0,1
242,373351,11429,1,0,6504160,6504160,1,0,1
243,442759,3150,1,0,3611902,3611902,1,0,1
244,132429,15054,1,0,8503400,8503400,1,0,1
245,570651,11033,1,0,7686586,7686586,1,0,1
246,78175,14581,1,0,3506704,3506704,1,0,1
247,220132,12553,1,0,4177301,4177301,1,0,1
248,457010,12414,1,0,5873141,5873141,1,0,1
249,407056,14410,1,0,9615982,9615982,1,0,1
250,245661,11256,1,0,4456218,4456218,1,0,1
251,283106,15081,1,0,8187150,8187150,1,0,1
252,568816,11605,1,0,4849813,4849813,1,0,1
253,119041,13515,1,0,934982,934982,1,0,1
254,217792,13232,1,0,8770754,8770754,1,0,1
255,544225,6908,1,0,2278002,2278002,1,0,1
256,181222,13329,1,0,740000,740000,1,0,1
257,431260,16930,1,0,5178475,5178475,1,0,1
258,496263,13436,1,0,1936287,1936287,1,0,1
259,145611,18205,1,0,2933656,2933656,1,0,1
260,143717,3442,1,0,2156801,2156801,1,0,1
261,40655,7431,1,0,1544752,1544752,1,0,1
262,265298,10888,1,0,3596843,3596843,1,0,1
263,99823,13664,1,0,9437750,9437750,1,0,1
264,104629,13205,1,0,389508,389508,1,0,1
265,500771,14369,1,0,8427959,8427959,1,0,1
266,323938,4436,1,0,1605477,1605477,1,0,1
267,445352,8062,1,0,8390148,8390148,1,0,1
268,370882,13421,1,0,6632963,6632963,1,0,1
269,386166,9429,1,0,3884977,3884977,1,0,1
270,494124,18389,1,0,4402198,4402198,1,0,1
271,419236,17272,1,0,8337617,8337617,1,0,1
272,588813,7624,1,0,6737947,6737947,1,0,1
273,462070,13792,1,0,9393379,9393379,1,0,1
274,47468,14744,1,0,2021003,2021003,1,0,1
275,439559,12698,1,0,1690658,1690658,1,0,1
276,277084,8880,1,0,7138964,7138964,1,0,1
277,47916,8743,1,0,8706375,8706375,1,0,1
278,99586,9874,1,0,329865,329865,1,0,1
279,7340,12247,1,0,3009430,3009430,1,0,1
280,160778,11590,1,0,4999509,4999509,1,0,1
281,45532,18502,1,0,8261379,8261379,1,0,1
282,10417,7816,1,0,6706904,6706904,1,0,1
283,545902,11163,1,0,9568683,9568683,1,0,1
284,278830,8483,1,0,7408492,7408492,1,0,1
285,41627,9660,1,0,8083598,8083598,1,0,1
286,319565,8190,1,0,1411796,1411796,1,0,1
287,391344,17511,1,0,5509703,5509703,1,0,1
288,111381,13779,1,0,5889020,5889020,1,0,1
289,174830,10404,1,0,9388011,9388011,1,0,1
290,324061,6483,1,0,8310387,8310387,1,0,1
291,568997,15966,1,0,9882067,9882067,1,0,1
292,466895,10114,1,0,215488,215488,1,0,1
293,20157,12151,1,0,6717624,6717624,1,0,1
294,253755,6783,1,0,2339733,2339733,1,0,1
295,232819,15247,1,0,5696002,5696002,1,0,1
296,544712,8945,1,0,1434456,1434456,1,0,1
297,85366,18028,1,0,8167754,8167754,1,0,1
298,451158,12875,1,0,8506051,8506051,1,0,1
299,156058,11624,1,0,3003766,3003766,1,0,1
300,513976,12928,1,0,3120388,3120388,1,0,1
301,114783,13133,1,0,5173918,5173918,1,0,1
302,319251,16554,1,0,3054391,3054391,1,0,1
303,87401,8692,1,0,2180642,2180642,1,0,1
304,500633,9534,1,0,5650451,5650451,1,0,1
305,577928,7301,1,0,1414755,1414755,1,0,1
306,458703,11074,1,0,9782492,9782492,1,0,1
307,349667,9872,1,0,9952737,9952737,1,0,1
308,47063,14041,1,0,8038770,8038770,1,0,1
309,297926,7921,1,0,5485849,5485849,1,0,1
310,8042,8950,1,0,5528102,5528102,1,0,1
311,289484,17540,1,0,1154910,1154910,1,0,1
312,303904,12510,1,0,2887807,2887807,1,0,1
313,57067,6320,1,0,1013559,1013559,1,0,1
314,591496,13919,1,0,8591626,8591626,1,0,1
315,386862,9602,1,0,9048436,9048436,1,0,1
316,492152,15867,1,0,6386269,6386269,1,0,1
317,280374,13907,1,0,1095588,1095588,1,0,1
318,101132,15356,1,0,3597063,3597063,1,0,1
319,13646,15806,1,0,1534481,1534481,1,0,1
320,19058,9471,1,0,1775890,1775890,1,0,1
321,397608,18067,1,0,1677972,1677972,1,0,1
322,450349,17659,1,0,6441147,6441147,1,0,1
323,5993,13140,1,0,575803,575803,1,0,1
324,21770,8524,1,0,6473105,6473105,1,0,1
325,177615,4338,1,0,3917744,3917744,1,0,1
326,227300,14417,1,0,2237911,2237911,1,0,1
327,340836,17935,1,0,9671786,9671786,1,0,1
328,449992,14738,1,0,2713943,2713943,1,0,1
329,251036,8319,1,0,8955866,8955866,1,0,1
330,427627,6319,1,0,2142492,2142492,1,0,1
331,264716,17688,1,0,7828230,7828230,1,0,1
332,12244,11455,1,0,4276376,4276376,1,0,1
333,476664,13344,1,0,1383056,1383056,1,0,1
334,163841,15990,1,0,5075458,5075458,1,0,1
335,98332,11911,1,0,2429937,2429937,1,0,1
336,604490,15170,1,0,8695975,8695975,1,0,1
337,353891,4508,1,0,1300388,1300388,1,0,1
338,139,5735,1,0,92812,92812,1,0,1
339,268597,2790,1,0,5959557,5959557,1,0,1
340,490476,4295,1,0,4568140,4568140,1,0,1
341,319032,13595,1,0,250450,250450,1,0,1
342,317771,9429,1,0,6073827,6073827,1,0,1
343,38383,15059,1,0,2753128,2753128,1,0,1
344,330358,10778,1,0,365656,365656,1,0,1
345,524845,14897,1,0,5729613,5729613,1,0,1
346,322564,4982,1,0,5912097,5912097,1,0,1
347,79608,14797,1,0,2589289,2589289,1,0,1
348,103954,14299,1,0,8797585,8797585,1,0,1
349,503581,6642,1,0,9903075,9903075,1,0,1
350,29867,19103,1,0,6198192,6198192,1,0,1
351,27696,7713,1,0,22739,22739,1,0,1
352,99077,13215,1,0,1334401,1334401,1,0,1
353,535387,13489,1,0,256990,256990,1,0,1
354,52818,13574,1,0,7774767,7774767,1,0,1
355,55168,8954,1,0,8593483,8593483,1,0,1
356,249233,8678,1,0,9382947,9382947,1,0,1
357,389612,10922,1,0,2780421,2780421,1,0,1
358,195288,10933,1,0,4209030,4209030,1,0,1
359,64520,15717,1,0,6228837,6228837,1,0,1
360,254843,13693,1,0,1352388,1352388,1,0,1
361,127552,16264,1,0,4467346,4467346,1,0,1
362,275664,7019,1,0,5293794,5293794,1,0,1
363,513233,9500,1,0,9780129,9780129,1,0,1
364,506041,9271,1,0,2392296,2392296,1,0,1
365,153480,4493,1,0,5772801,5772801,1,0,1
366,260826,10882,1,0,1430907,1430907,1,0,1
367,7739,12377,1,0,7646216,7646216,1,0,1
368,465879,6816,1,0,2939002,2939002,1,0,1
369,37831,13302,1,0,5964576,5964576,1,0,1
370,4350,13935,1,0,5918136,5918136,1,0,1
371,354792,14484,1,0,4946418,4946418,1,0,1
372,580500,13823,1,0,5750463,5750463,1,0,1
373,529092,11601,1,0,7242740,7242740,1,0,1
374,188346,9124,1,0,3068753,3068753,1,0,1
375,323755,7962,1,0,6543376,6543376,1,0,1
376,225528,12376,1,0,6090727,6090727,1,0,1
377,306212,14297,1,0,1570602,1570602,1,0,1
378,520997,13644,1,0,5232661,5232661,1,0,1
379,210778,12696,1,0,8427930,8427930,1,0,1
380,186456,11280,1,0,7995995,7995995,1,0,1
381,202441,6163,1,0,3829582,3829582,1,0,1
382,271548,5131,1,0,973085,973085,1,0,1
383,365516,4289,1,0,181226,181226,1,0,1
384,52070,7761,1,0,8732261,8732261,1,0,1
385,37756,10128,1,0,3077698,3077698,1,0,1
386,561947,9793,1,0,9605374,9605374,1,0,1
387,474361,12488,1,0,1015059,1015059,1,0,1
388,490523,6144,1,0,4339842,4339842,1,0,1
389,172489,8916,1,0,1315342,1315342,1,0,1
390,108721,11820,1,0,6124555,6124555,1,0,1
391,451239,10557,1,0,9949870,9949870,1,0,1
392,347164,14201,1,0,4324463,4324463,1,0,1
393,116616,9211,1,0,2690840,2690840,1,0,1
394,524769,13790,1,0,3550055,3550055,1,0,1
395,528558,11232,1,0,1713541,1713541,1,0,1
396,200387,11299,1,0,7605294,7605294,1,0,1
397,191332,10609,1,0,7094004,7094004,1,0,1
398,597932,5822,1,0,4133696,4133696,1,0,1
399,518929,19923,1,0,6681112,6681112,1,0,1
400,466357,9656,1,0,2066527,2066527,1,0,1
401,49317,17609,1,0,4524391,4524391,1,0,1
402,518452,7132,1,0,5002793,5002793,1,0,1
403,29123,15252,1,0,3943832,3943832,1,0,1
404,190957,8176,1,0,4971218,4971218,1,0,1
405,412343,6809,1,0,1989597,1989597,1,0,1
406,170285,14269,1,0,9073163,9073163,1,0,1
407,554463,8933,1,0,6732258,6732258,1,0,1
408,423487,11378,1,0,4557261,4557261,1,0,1
409,330878,9633,1,0,1055298,1055298,1,0,1
410,163921,7481,1,0,4631842,4631842,1,0,1
411,250201,8445,1,0,384042,384042,1,0,1
412,521640,8599,1,0,8279462,8279462,1,0,1
413,54853,4617,1,0,926917,926917,1,0,1
414,66299,11666,1,0,6633146,6633146,1,0,1
415,157579,12784,1,0,3391813,3391813,1,0,1
416,546398,11871,1,0,9302249,9302249,1,0,1
417,24792,11564,1,0,2514439,2514439,1,0,1
418,276976,8504,1,0,4589340,4589340,1,0,1
419,134294,20697,1,0,9785604,9785604,1,0,1
420,214281,15732,1,0,8325073,8325073,1,0,1
421,425204,11605,1,0,8764861,8764861,1,0,1
422,181176,11428,1,0,3979188,3979188,1,0,1
423,533323,13997,1,0,631502,631502,1,0,1
424,309385,17125,1,0,1259218,1259218,1,0,1
425,109194,12389,1,0,1006896,1006896,1,0,1
426,297480,9912,1,0,6356068,6356068,1,0,1
427,331142,16666,1,0,3288695,3288695,1,0,1
428,154430,14053,1,0,5652143,5652143,1,0,1
429,307524,5037,1,0,2678277,2678277,1,0,1
430,518874,2187,1,0,2381389,2381389,1,0,1
431,212186,14758,1,0,1100622,1100622,1,0,1
432,383517,14233,1,0,5696841,5696841,1,0,1
433,486367,14590,1,0,7757825,7757825,1,0,1
434,111558,11161,1,0,1665762,1665762,1,0,1
435,573585,10275,1,0,5513866,5513866,1,0,1
436,116710,16983,1,0,1609639,1609639,1,0,1
437,34580,12703,1,0,8790268,8790268,1,0,1
438,447963,15424,1,0,6274445,6274445,1,0,1
439,471669,6802,1,0,1603240,1603240,1,0,1
440,523383,13878,1,0,8731553,8731553,1,0,1
441,388639,6133,1,0,9130902,9130902,1,0,1
442,169923,8257,1,0,5209628,5209628,1,0,1
443,37553,19010,1,0,310890,310890,1,0,1
444,68689,12059,1,0,2259547,2259547,1,0,1
445,464748,13753,1,0,1978428,1978428,1,0,1
446,50870,14655,1,0,2882739,2882739,1,0,1
447,583013,5216,1,0,6950090,6950090,1,0,1
448,72690,13294,1,0,3248393,3248393,1,0,1
449,401352,11611,1,0,7450898,7450898,1,0,1
450,346749,15148,1,0,933312,933312,1,0,1
451,228450,7094,1,0,7209123,7209123,1,0,1
452,354548,12617,1,0,7722630,7722630,1,0,1
453,496050,7887,1,0,6285845,6285845,1,0,1
454,239111,13394,1,0,2170179,2170179,1,0,1
455,260442,12780,1,0,2485207,2485207,1,0,1
456,324139,11877,1,0,9118882,9118882,1,0,1
457,426620,8591,1,0,671208,671208,1,0,1
458,149582,15172,1,0,872857,872857,1,0,1
459,184296,14666,1,0,7863936,7863936,1,0,1
460,579220,10247,1,0,6142714,6142714,1,0,1
461,175218,14319,1,0,7964263,7964263,1,0,1
462,465798,13043,1,0,820138,820138,1,0,1
463,124788,13596,1,0,4380682,4380682,1,0,1
464,182805,9917,1,0,27314,27314,1,0,1
465,274906,14896,1,0,6548260,6548260,1,0,1
466,194636,11733,1,0,9324783,9324783,1,0,1
467,27623,11600,1,0,469598,469598,1,0,1
468,166755,20419,1,0,6349717,6349717,1,0,1
469,453531,8175,1,0,9493436,9493436,1,0,1
470,373514,16894,1,0,8185399,8185399,1,0,1
471,398271,9119,1,0,1885494,1885494,1,0,1
472,214523,12566,1,0,4113298,4113298,1,0,1
473,568780,12199,1,0,1028448,1028448,1,0,1
474,342935,12334,1,0,2676320,2676320,1,0,1
475,71874,14576,1,0,556602,556602,1,0,1
476,530839,18889,1,0,4602129,4602129,1,0,1
477,240217,16375,1,0,9086315,9086315,1,0,1
478,458105,13172,1,0,2938559,2938559,1,0,1
479,183790,14651,1,0,2117870,2117870,1,0,1
480,314710,11572,1,0,9584448,9584448,1,0,1
481,384497,15848,1,0,4642191,4642191,1,0,1
482,391703,13990,1,0,5520260,5520260,1,0,1
483,492688,13916,1,0,2497143,2497143,1,0,1
484,7938,11887,1,0,9233072,9233072,1,0,1
485,227829,12345,1,0,3077122,3077122,1,0,1
486,2846,14203,1,0,2417784,2417784,1,0,1
487,285675,13621,1,0,222697,222697,1,0,1
488,467573,12193,1,0,8029239,8029239,1,0,1
489,215372,9987,1,0,1781784,1781784,1,0,1
490,150637,13893,1,0,3180524,3180524,1,0,1
491,232567,7764,1,0,6811223,6811223,1,0,1
492,238641,8218,1,0,4643021,4643021,1,0,1
493,416143,13205,1,0,9402828,9402828,1,0,1
494,339152,9285,1,0,582913,582913,1,0,1
495,468952,14632,1,0,7377209,7377209,1,0,1
496,510313,16408,1,0,3462982,3462982,1,0,1
497,257391,9851,1,0,9340078,9340078,1,0,1
498,4873,11934,1,0,5247430,5247430,1,0,1
499,343565,7900,1,0,8527622,8527622,1,0,1
500,498829,10365,1,0,5242913,5242913,1,0,1
501,386857,16180,1,0,3801797,3801797,1,0,1
502,27943,13157,1,0,2712731,2712731,1,0,1
503,420200,15373,1,0,2143849,2143849,1,0,1
504,451624,12383,1,0,291628,291628,1,0,1
505,292367,12626,1,0,5542669,5542669,1,0,1
506,32159,9791,1,0,8542036,8542036,1,0,1
507,320285,13298,1,0,769378,769378,1,0,1
508,384434,11853,1,0,7491375,7491375,1,0,1
509,595888,-2129,1,0,454794,454794,1,0,1
510,233899,9118,1,0,4688041,4688041,1,0,1
511,434579,15251,1,0,1155226,1155226,1,0,1
512,502175,18416,1,0,8329716,8329716,1,0,1
513,551000,11160,1,0,5185371,5185371,1,0,1
514,383222,9445,1,0,6467474,6467474,1,0,1
515,24185,12658,1,0,6898811,6898811,1,0,1
516,313788,13962,1,0,3834328,3834328,1,0,1
517,479923,7855,1,0,9032102,9032102,1,0,1
518,77191,5537,1,0,242268,242268,1,0,1
519,162556,9627,1,0,5897180,5897180,1,0,1
520,399138,15156,1,0,4974986,4974986,1,0,1
521,590200,9084,1,0,2325175,2325175,1,0,1
522,87398,11783,1,0,6368126,6368126,1,0,1
523,187630,7075,1,0,3936314,3936314,1,0,1
524,177749,8782,1,0,1737507,1737507,1,0,1
525,175812,8133,1,0,6326249,6326249,1,0,1
526,161544,11830,1,0,9272713,9272713,1,0,1
527,303447,8635,1,0,2932237,2932237,1,0,1
528,162313,15128,1,0,5664360,5664360,1,0,1
529,304343,11858,1,0,4125251,4125251,1,0,1
530,297667,12883,1,0,8053420,8053420,1,0,1
531,459357,11567,1,0,2032928,2032928,1,0,1
532,347180,13024,1,0,7761542,7761542,1,0,1
533,268821,9759,1,0,9629366,9629366,1,0,1
534,191725,13494,1,0,8999601,8999601,1,0,1
535,234610,6637,1,0,3412704,3412704,1,0,1
536,184194,13542,1,0,7733875,7733875,1,0,1
537,200726,18375,1,0,1453182,1453182,1,0,1
538,546600,12381,1,0,719019,719019,1,0,1
