,submit_time,duration,cpu,memory,job_id,task_id,instances_num,disk,priority
161,218543,8994,1,0,5872197,5872197,1,0,1
162,224148,9919,1,0,2515492,2515492,1,0,1
163,153910,4714,1,0,8557925,8557925,1,0,1
164,405593,11764,1,0,1869138,1869138,1,0,1
165,514096,17998,1,0,7538551,7538551,1,0,1
166,543795,9067,1,0,5256384,5256384,1,0,1
167,184074,4984,1,0,4295671,4295671,1,0,1
168,238001,14820,1,0,809564,809564,1,0,1
169,106609,14984,1,0,1442864,1442864,1,0,1
170,263053,15390,1,0,2165587,2165587,1,0,1
171,584763,14457,1,0,7176066,7176066,1,0,1
172,258078,19323,1,0,4347297,4347297,1,0,1
173,493751,14195,1,0,7401881,7401881,1,0,1
174,334021,12806,1,0,1199071,1199071,1,0,1
175,576812,10875,1,0,1368184,1368184,1,0,1
176,554088,13978,1,0,6678711,6678711,1,0,1
177,84776,8475,1,0,9404782,9404782,1,0,1
178,535095,5235,1,0,3897238,3897238,1,0,1
179,33393,14810,1,0,37373,37373,1,0,1
180,1652,2216,1,0,5987617,5987617,1,0,1
181,150138,7168,1,0,2046242,2046242,1,0,1
182,357928,10768,1,0,5284133,5284133,1,0,1
183,41539,10794,1,0,6781837,6781837,1,0,1
184,211966,5638,1,0,5080727,5080727,1,0,1
185,210574,13812,1,0,8969879,8969879,1,0,1
186,286222,8819,1,0,360657,360657,1,0,1
187,230040,15060,1,0,2521636,2521636,1,0,1
188,331266,10609,1,0,1364330,1364330,1,0,1
189,560747,11142,1,0,2461631,2461631,1,0,1
190,405475,5476,1,0,7857217,7857217,1,0,1
191,391093,15461,1,0,1177054,1177054,1,0,1
192,395955,8210,1,0,2377261,2377261,1,0,1
193,344381,5533,1,0,7080243,7080243,1,0,1
194,401232,13921,1,0,6802994,6802994,1,0,1
195,19534,8901,1,0,5272997,5272997,1,0,1
196,136788,6225,1,0,5350714,5350714,1,0,1
197,263512,9628,1,0,1798799,1798799,1,0,1
198,284401,4499,1,0,8162072,8162072,1,0,1
199,376080,5699,1,0,9016359,9016359,1,0,1
200,528036,6673,1,0,2500614,2500614,1,0,1
201,297054,8193,1,0,6076892,6076892,1,0,1
202,374530,6830,1,0,3026613,3026613,1,0,1
203,322779,10823,1,0,1838626,1838626,1,0,1
204,47195,16406,1,0,2326313,2326313,1,0,1
205,365906,7319,1,0,2831988,2831988,1,0,1
206,93253,13709,1,0,4488550,4488550,1,0,1
207,103121,12440,1,0,4215321,4215321,1,0,1
208,45254,16156,1,0,2788210,2788210,1,0,1
209,55287,7848,1,0,3172707,3172707,1,0,1
210,398452,9476,1,0,8341848,8341848,1,0,1
211,36804,15409,1,0,9238116,9238116,1,0,1
212,454266,14980,1,0,8005491,8005491,1,0,1
213,476227,13800,1,0,5279762,5279762,1,0,1
214,333166,12972,1,0,4764948,4764948,1,0,1
215,540332,13667,1,0,313497,313497,1,0,1
216,481044,6399,1,0,984970,984970,1,0,1
217,220023,12743,1,0,5182248,5182248,1,0,1
218,323629,15535,1,0,6822900,6822900,1,0,1
219,358444,9559,1,0,8593976,8593976,1,0,1
220,59270,9278,1,0,5996376,5996376,1,0,1
221,438265,6406,1,0,6196285,6196285,1,0,1
222,320431,12031,1,0,4733820,4733820,1,0,1
223,589519,11913,1,0,4986065,4986065,1,0,1
224,498992,11479,1,0,7315762,7315762,1,0,1
225,343614,8119,1,0,6621117,6621117,1,0,1
226,272499,15615,1,0,9492705,9492705,1,0,1
227,392998,14356,1,0,2954867,2954867,1,0,1
228,531930,11092,1,0,6413751,6413751,1,0,1
229,88142,12788,1,0,4947460,4947460,1,0,1
230,218264,12187,1,0,5140198,5140198,1,0,1
231,565765,6816,1,0,873980,873980,1,0,1
232,285013,13565,1,0,9392541,9392541,1,0,1
233,489155,5514,1,0,6640064,6640064,1,0,1
234,139051,14712,1,0,9972345,9972345,1,0,1
235,466485,8796,1,0,4856104,4856104,1,0,1
236,454018,9339,1,0,1229646,1229646,1,0,1
237,346491,10608,1,0,6657111,6657111,1,0,1
238,147706,8690,1,0,8256066,8256066,1,0,1
239,265328,9824,1,0,4584728,4584728,1,0,1
240,217783,12753,1,0,8327996,8327996,1,0,1
241,33703,11889,1,0,748537,748537,1,0,1
242,170389,9484,1,0,9530770,9530770,1,0,1
243,432595,12021,1,0,2638537,2638537,1,0,1
244,508081,8409,1,0,3403977,3403977,1,0,1
245,333905,14340,1,0,2094496,2094496,1,0,1
246,203089,9104,1,0,5734202,5734202,1,0,1
247,542614,13356,1,0,9161908,9161908,1,0,1
248,562452,13000,1,0,5537250,5537250,1,0,1
249,81515,1816,1,0,5265098,5265098,1,0,1
250,583318,16923,1,0,9722724,9722724,1,0,1
251,130618,9459,1,0,6492262,6492262,1,0,1
252,509991,15098,1,0,419918,419918,1,0,1
253,293922,7715,1,0,5121012,5121012,1,0,1
254,434213,13420,1,0,1770167,1770167,1,0,1
255,7581,19244,1,0,4918985,4918985,1,0,1
256,494942,13403,1,0,2560376,2560376,1,0,1
257,220947,15732,1,0,3043414,3043414,1,0,1
258,216398,9607,1,0,5883210,5883210,1,0,1
259,89144,11420,1,0,3194164,3194164,1,0,1
260,510434,12079,1,0,4830853,4830853,1,0,1
261,74736,5734,1,0,243884,243884,1,0,1
262,285374,13084,1,0,929377,929377,1,0,1
263,412314,21866,1,0,5000751,5000751,1,0,1
264,598096,11117,1,0,3245290,3245290,1,0,1
265,516414,13970,1,0,6646431,6646431,1,0,1
266,266678,5495,1,0,6434113,6434113,1,0,1
267,278357,9524,1,0,9654208,9654208,1,0,1
268,161910,18019,1,0,9967995,9967995,1,0,1
269,560664,13629,1,0,2903816,2903816,1,0,1
270,348810,10758,1,0,1307437,1307437,1,0,1
271,369445,5798,1,0,4925184,4925184,1,0,1
272,478641,11233,1,0,8225297,8225297,1,0,1
273,299551,13792,1,0,8879437,8879437,1,0,1
274,444302,7619,1,0,9901954,9901954,1,0,1
275,100394,12745,1,0,3621722,3621722,1,0,1
276,485197,10703,1,0,4925546,4925546,1,0,1
277,51482,19735,1,0,857757,857757,1,0,1
278,243483,11343,1,0,8582549,8582549,1,0,1
279,229064,12586,1,0,3943892,3943892,1,0,1
280,523354,12529,1,0,16806,16806,1,0,1
281,78419,10570,1,0,1998805,1998805,1,0,1
282,307916,14989,1,0,511142,511142,1,0,1
283,504933,17347,1,0,1572059,1572059,1,0,1
284,318599,13379,1,0,7528861,7528861,1,0,1
285,131569,7370,1,0,6825856,6825856,1,0,1
286,406719,9623,1,0,3802918,3802918,1,0,1
287,165198,10942,1,0,9558431,9558431,1,0,1
288,266329,14531,1,0,1849646,1849646,1,0,1
289,16,8127,1,0,1847871,1847871,1,0,1
290,342729,6970,1,0,2381198,2381198,1,0,1
291,339877,8800,1,0,7900242,7900242,1,0,1
292,350954,7394,1,0,1154643,1154643,1,0,1
293,83728,9726,1,0,2070481,2070481,1,0,1
294,315034,14078,1,0,2864113,2864113,1,0,1
295,355360,20931,1,0,6025631,6025631,1,0,1
296,305781,10882,1,0,6765397,6765397,1,0,1
297,130946,10336,1,0,9277923,9277923,1,0,1
298,303433,13428,1,0,1172180,1172180,1,0,1
299,37396,18978,1,0,2580136,2580136,1,0,1
300,432723,11758,1,0,1127039,1127039,1,0,1
301,165618,13034,1,0,1082298,1082298,1,0,1
302,387830,8048,1,0,5204130,5204130,1,0,1
303,212786,16908,1,0,466105,466105,1,0,1
304,281040,12802,1,0,5008491,5008491,1,0,1
305,169590,12488,1,0,7979084,7979084,1,0,1
306,498051,7119,1,0,5989907,5989907,1,0,1
307,313047,10186,1,0,1539581,1539581,1,0,1
308,215083,18046,1,0,3689555,3689555,1,0,1
309,579962,8307,1,0,7929262,7929262,1,0,1
310,301132,21180,1,0,7136864,7136864,1,0,1
311,30635,11786,1,0,7704922,7704922,1,0,1
312,44329,7970,1,0,7437708,7437708,1,0,1
313,516156,8777,1,0,4459786,4459786,1,0,1
314,362459,14294,1,0,999693,999693,1,0,1
315,290062,10364,1,0,627988,627988,1,0,1
316,275811,12547,1,0,1652637,1652637,1,0,1
317,566256,7321,1,0,928351,928351,1,0,1
318,141773,6354,1,0,7432301,7432301,1,0,1
319,474326,18691,1,0,3032326,3032326,1,0,1
320,530277,20399,1,0,7782137,7782137,1,0,1
321,424065,10413,1,0,7097827,7097827,1,0,1
322,322167,7753,1,0,8018016,8018016,1,0,1
323,424979,12637,1,0,7412027,7412027,1,0,1
324,379991,14276,1,0,6349553,6349553,1,0,1
325,333065,10320,1,0,1845450,1845450,1,0,1
326,129509,18013,1,0,9805428,9805428,1,0,1
327,296548,11186,1,0,8235644,8235644,1,0,1
328,306590,12753,1,0,8542453,8542453,1,0,1
329,157274,10349,1,0,2026095,2026095,1,0,1
330,531701,11121,1,0,3104086,3104086,1,0,1
331,487375,6929,1,0,2363426,2363426,1,0,1
332,71535,12171,1,0,370518,370518,1,0,1
333,375710,9303,1,0,7776978,7776978,1,0,1
334,103019,7325,1,0,7625462,7625462,1,0,1
335,84698,5343,1,0,77963,77963,1,0,1
336,205735,12605,1,0,4627441,4627441,1,0,1
337,181185,10295,1,0,4207713,4207713,1,0,1
338,133374,17015,1,0,6739821,6739821,1,0,1
339,302595,8569,1,0,2118070,2118070,1,0,1
340,329673,11605,1,0,9786835,9786835,1,0,1
341,2591,18039,1,0,9046847,9046847,1,0,1
342,441270,10726,1,0,1335750,1335750,1,0,1
343,159173,10836,1,0,2402467,2402467,1,0,1
344,403554,20357,1,0,5006119,5006119,1,0,1
345,528906,5733,1,0,5194337,5194337,1,0,1
346,184157,1618,1,0,7150664,7150664,1,0,1
347,543498,15154,1,0,5614663,5614663,1,0,1
348,68666,9924,1,0,1239452,1239452,1,0,1
349,53322,13046,1,0,8511006,8511006,1,0,1
350,326649,10403,1,0,9017973,9017973,1,0,1
351,329891,7171,1,0,182522,182522,1,0,1
352,224628,16866,1,0,7790799,7790799,1,0,1
353,134218,13267,1,0,1328133,1328133,1,0,1
354,436312,10866,1,0,4331965,4331965,1,0,1
355,324676,10364,1,0,579750,579750,1,0,1
356,452762,11404,1,0,6963423,6963423,1,0,1
357,334019,18360,1,0,5054183,5054183,1,0,1
358,116443,16077,1,0,3862331,3862331,1,0,1
359,604207,17269,1,0,1522656,1522656,1,0,1
360,87756,7709,1,0,5972201,5972201,1,0,1
361,337299,9988,1,0,5378059,5378059,1,0,1
362,365036,7057,1,0,1478996,1478996,1,0,1
363,545008,8740,1,0,1346500,1346500,1,0,1
364,106828,9610,1,0,9275470,9275470,1,0,1
365,510375,13490,1,0,1084542,1084542,1,0,1
366,580729,11899,1,0,2374580,2374580,1,0,1
367,217620,8929,1,0,1437769,1437769,1,0,1
368,451478,11121,1,0,4699301,4699301,1,0,1
369,446851,4684,1,0,3520578,3520578,1,0,1
370,371316,9959,1,0,3192409,3192409,1,0,1
371,91981,10320,1,0,5850051,5850051,1,0,1
372,258286,8893,1,0,3776813,3776813,1,0,1
373,579419,13962,1,0,1816325,1816325,1,0,1
374,39383,9991,1,0,1071760,1071760,1,0,1
375,250861,14387,1,0,7695898,7695898,1,0,1
376,533199,14589,1,0,3070045,3070045,1,0,1
377,472445,13071,1,0,2502748,2502748,1,0,1
378,197795,7352,1,0,3905582,3905582,1,0,1
379,450003,11413,1,0,7902896,7902896,1,0,1
380,34853,11187,1,0,6640347,6640347,1,0,1
381,465681,11200,1,0,2212815,2212815,1,0,1
382,155723,13227,1,0,309093,309093,1,0,1
383,487234,14621,1,0,60875,60875,1,0,1
384,340180,17217,1,0,5964260,5964260,1,0,1
385,204813,9033,1,0,250738,250738,1,0,1
386,364766,18248,1,0,1065713,1065713,1,0,1
387,34831,11023,1,0,8749152,8749152,1,0,1
388,212513,15117,1,0,3849969,3849969,1,0,1
389,166353,12762,1,0,3134630,3134630,1,0,1
390,258029,4578,1,0,1605597,1605597,1,0,1
391,319138,16906,1,0,1372364,1372364,1,0,1
392,505547,11672,1,0,8252910,8252910,1,0,1
393,43175,7646,1,0,5013034,5013034,1,0,1
394,181067,9861,1,0,4855703,4855703,1,0,1
395,423112,21379,1,0,7633658,7633658,1,0,1
396,416389,13628,1,0,9275952,9275952,1,0,1
397,121757,7080,1,0,5827697,5827697,1,0,1
398,260043,10907,1,0,4839918,4839918,1,0,1
399,150977,6853,1,0,7333737,7333737,1,0,1
400,144410,10517,1,0,3616599,3616599,1,0,1
401,5167,10368,1,0,1577937,1577937,1,0,1
402,128912,12536,1,0,3747915,3747915,1,0,1
403,346529,6168,1,0,9367281,9367281,1,0,1
404,440880,13507,1,0,907242,907242,1,0,1
405,415189,8545,1,0,8355593,8355593,1,0,1
406,251697,10045,1,0,4515598,4515598,1,0,1
407,41011,8573,1,0,5206217,5206217,1,0,1
408,452010,7895,1,0,4647730,4647730,1,0,1
409,247880,10875,1,0,5005294,5005294,1,0,1
410,389891,8345,1,0,1324494,1324494,1,0,1
411,375598,6849,1,0,6179050,6179050,1,0,1
412,167380,13975,1,0,3551185,3551185,1,0,1
413,573247,15605,1,0,619042,619042,1,0,1
414,591549,14313,1,0,1826819,1826819,1,0,1
415,167530,6222,1,0,8434855,8434855,1,0,1
416,274100,11545,1,0,1759837,1759837,1,0,1
417,245819,9481,1,0,8472315,8472315,1,0,1
418,479121,15342,1,0,4792651,4792651,1,0,1
419,29475,13800,1,0,3151986,3151986,1,0,1
420,243094,12758,1,0,2966174,2966174,1,0,1
421,138387,6914,1,0,2517757,2517757,1,0,1
422,429141,11479,1,0,3698807,3698807,1,0,1
423,531792,12465,1,0,2615089,2615089,1,0,1
424,325347,10804,1,0,1406130,1406130,1,0,1
425,209166,15272,1,0,279885,279885,1,0,1
426,102365,12146,1,0,4482088,4482088,1,0,1
427,557466,17512,1,0,2708615,2708615,1,0,1
428,170126,16011,1,0,2632039,2632039,1,0,1
429,41621,16565,1,0,5291291,5291291,1,0,1
430,382452,10345,1,0,383768,383768,1,0,1
431,48652,9936,1,0,1086389,1086389,1,0,1
432,572765,14129,1,0,6625647,6625647,1,0,1
433,203427,12262,1,0,2291245,2291245,1,0,1
434,93874,13502,1,0,6206112,6206112,1,0,1
435,307442,7549,1,0,5436986,5436986,1,0,1
436,494612,16180,1,0,6598875,6598875,1,0,1
437,84154,13510,1,0,1711774,1711774,1,0,1
438,324387,9403,1,0,520763,520763,1,0,1
439,487322,14731,1,0,5793249,5793249,1,0,1
440,359055,9333,1,0,3630953,3630953,1,0,1
441,313780,15873,1,0,7157722,7157722,1,0,1
442,265332,15284,1,0,4709396,4709396,1,0,1
443,167668,16088,1,0,378755,378755,1,0,1
444,436792,13080,1,0,4616971,4616971,1,0,1
445,285990,7067,1,0,2693287,2693287,1,0,1
446,47703,7822,1,0,9403342,9403342,1,0,1
447,242301,9966,1,0,9388354,9388354,1,0,1
448,404747,19025,1,0,1183080,1183080,1,0,1
449,166348,11438,1,0,7702887,7702887,1,0,1
450,263490,12301,1,0,6291516,6291516,1,0,1
451,242712,12265,1,0,694689,694689,1,0,1
452,36502,16331,1,0,3355851,3355851,1,0,1
453,578626,15085,1,0,9320167,9320167,1,0,1
454,107265,10410,1,0,2953485,2953485,1,0,1
455,133527,12238,1,0,8196566,8196566,1,0,1
456,460310,16312,1,0,3817052,3817052,1,0,1
457,261773,12731,1,0,3504710,3504710,1,0,1
458,553446,16279,1,0,9109531,9109531,1,0,1
459,485616,15326,1,0,8244141,8244141,1,0,1
460,86585,15209,1,0,1813510,1813510,1,0,1
461,54953,10497,1,0,8217215,8217215,1,0,1
462,182538,15457,1,0,8184883,8184883,1,0,1
463,263587,10825,1,0,4646042,4646042,1,0,1
464,96301,7115,1,0,452719,452719,1,0,1
465,549891,11483,1,0,8850165,8850165,1,0,1
466,530696,9257,1,0,5526340,5526340,1,0,1
467,172953,9125,1,0,3536650,3536650,1,0,1
468,372947,15101,1,0,5600156,5600156,1,0,1
469,469647,8298,1,0,3396875,3396875,1,0,1
470,51639,15662,1,0,1497606,1497606,1,0,1
471,507356,10299,1,0,2431015,2431015,1,0,1
472,586283,12997,1,0,9415296,9415296,1,0,1
473,94193,15759,1,0,3228973,3228973,1,0,1
474,267673,8345,1,0,3961727,3961727,1,0,1
475,599388,12246,1,0,319892,319892,1,0,1
476,183624,7447,1,0,5388131,5388131,1,0,1
477,120541,17149,1,0,8447718,8447718,1,0,1
478,104019,9942,1,0,3262259,3262259,1,0,1
479,168610,13963,1,0,9354083,9354083,1,0,1
480,362084,6441,1,0,84923,84923,1,0,1
481,409338,9871,1,0,9957253,9957253,1,0,1
482,308088,10011,1,0,2901211,2901211,1,0,1
483,74467,11836,1,0,9105749,9105749,1,0,1
484,192416,15884,1,0,9686303,9686303,1,0,1
485,103148,15873,1,0,4928650,4928650,1,0,1
486,9294,12796,1,0,5234832,5234832,1,0,1
487,431352,7077,1,0,8066533,8066533,1,0,1
488,75534,9567,1,0,7636198,7636198,1,0,1
489,556815,10680,1,0,6552121,6552121,1,0,1
490,115964,14059,1,0,7682120,7682120,1,0,1
491,590083,8958,1,0,6581423,6581423,1,0,1
492,526903,15460,1,0,2297205,2297205,1,0,1
493,314348,14046,1,0,5142213,5142213,1,0,1
494,259412,4660,1,0,2702252,2702252,1,0,1
495,578114,9364,1,0,4684859,4684859,1,0,1
496,185405,11210,1,0,4170632,4170632,1,0,1
497,458493,13969,1,0,43956,43956,1,0,1
498,561105,16804,1,0,1981509,1981509,1,0,1
499,602025,7660,1,0,7728720,7728720,1,0,1
500,588401,5607,1,0,1349701,1349701,1,0,1
501,417183,3894,1,0,2954305,2954305,1,0,1
502,222154,7569,1,0,562080,562080,1,0,1
503,90422,26788,1,0,1963137,1963137,1,0,1
504,183368,8805,1,0,1014650,1014650,1,0,1
505,348424,10075,1,0,6995618,6995618,1,0,1
506,343592,11505,1,0,56577,56577,1,0,1
507,566379,14577,1,0,2447837,2447837,1,0,1
508,332275,17953,1,0,1613791,1613791,1,0,1
509,7967,12457,1,0,5953307,5953307,1,0,1
510,440264,11774,1,0,8673236,8673236,1,0,1
511,492522,13003,1,0,5780526,5780526,1,0,1
512,126443,14014,1,0,22914,22914,1,0,1
513,270232,6398,1,0,8760626,8760626,1,0,1
514,136047,15963,1,0,8937124,8937124,1,0,1
515,504742,9975,1,0,2752992,2752992,1,0,1
516,120922,5212,1,0,2814351,2814351,1,0,1
517,307171,12519,1,0,8786672,8786672,1,0,1
518,242575,8995,1,0,7406670,7406670,1,0,1
519,109168,13265,1,0,4473606,4473606,1,0,1
520,80949,17708,1,0,6829161,6829161,1,0,1
521,212358,7442,1,0,7105891,7105891,1,0,1
522,341360,10974,1,0,4974238,4974238,1,0,1
523,490064,6702,1,0,4221282,4221282,1,0,1
524,86771,14824,1,0,5309554,5309554,1,0,1
525,597160,8184,1,0,6460135,6460135,1,0,1
526,526712,9312,1,0,7473026,7473026,1,0,1
527,85777,10704,1,0,8100407,8100407,1,0,1
528,130225,7077,1,0,2036640,2036640,1,0,1
529,442169,8899,1,0,7590892,7590892,1,0,1
530,285587,9044,1,0,9529068,9529068,1,0,1
531,306159,6729,1,0,3747039,3747039,1,0,1
532,355479,13528,1,0,9760665,9760665,1,0,1
533,410064,10169,1,0,2994464,2994464,1,0,1
534,483041,15724,1,0,7607853,7607853,1,0,1
535,537861,7397,1,0,2360011,2360011,1,0,1
536,276604,7124,1,0,9706676,9706676,1,0,1
537,41938,7697,1,0,5520522,5520522,1,0,1
538,211930,7657,1,0,2568244,2568244,1,0,1
